Date,Price_Close,Price_High,Price_Low,Price_Open,Price_Volume
09-09-2005,7.457700253,7.457949213,7.394614981,7.41256767,175444380
12-09-2005,7.723253727,7.765143651,7.505325684,7.524025728,415044540
13-09-2005,7.771627426,7.867625331,7.634237516,7.704802523,411584004
14-09-2005,7.555194855,7.811522634,7.487871083,7.698069962,450580968
15-09-2005,7.545719147,7.648698862,7.428276936,7.468421289,618029352
16-09-2005,7.485378265,7.592596481,7.477148801,7.580627863,302888808
19-09-2005,7.574892521,7.629998714,7.49809401,7.505325733,230245524
20-09-2005,7.677622795,7.762151424,7.61079837,7.633737864,373665960
21-09-2005,7.777112007,7.823490814,7.629001142,7.690090454,404383212
22-09-2005,7.763896942,7.959633797,7.733975636,7.767138175,519735744
23-09-2005,7.863387108,7.90951601,7.79431871,7.804541281,339012648
26-09-2005,7.836457253,8.002771678,7.793570061,7.966615438,395380224
27-09-2005,7.827979088,7.939436751,7.814015463,7.8531635,274649076
28-09-2005,7.629998684,7.856903072,7.620024598,7.834960369,319576104
29-09-2005,7.720261097,7.747689474,7.631992844,7.646953734,224327448
30-09-2005,7.890813828,7.916746069,7.78683685,7.83496028,365685948
03-10-2005,7.946169376,7.981826268,7.799304735,7.820249697,366045588
04-10-2005,7.754671097,8.010998852,7.74818768,7.97783584,365406228
05-10-2005,7.747441292,7.851916672,7.679868082,7.796811426,332802864
06-10-2005,7.798307419,7.841444043,7.731980441,7.832965619,319432248
07-10-2005,7.804291725,7.896051127,7.743201461,7.849173922,270541188
10-10-2005,7.7459445,7.849921482,7.708542035,7.812271007,222665112
11-10-2005,7.632491589,7.795813259,7.601572541,7.744946991,341362296
12-10-2005,7.50457716,7.659669838,7.45545504,7.610050747,371875752
13-10-2005,7.416556835,7.530259885,7.24799893,7.530259885,422285292
14-10-2005,7.384142876,7.486125322,7.294378007,7.477896809,340423236
17-10-2005,7.605063915,7.61005072,7.344745186,7.4180535,302365332
18-10-2005,7.562176704,7.67887061,7.548711475,7.604066629,282828888
19-10-2005,7.697321415,7.72649584,7.579131852,7.580129118,280147572
20-10-2005,7.560181618,7.757913008,7.510561575,7.729487838,555911532
21-10-2005,8.475282669,8.638105471,8.303233137,8.622397225,914780304
24-10-2005,8.693460464,8.709668532,8.532382278,8.561806141,376890732
25-10-2005,8.650073051,8.662292054,8.549088351,8.621897794,274856868
26-10-2005,8.862766266,8.876729891,8.632120824,8.634365267,355943700
27-10-2005,8.803421974,8.903908764,8.769013207,8.891691661,205170624
28-10-2005,8.930837631,8.950286931,8.852293551,8.858528008,235903860
31-10-2005,9.279174805,9.344254132,8.96425065,8.982452299,573142284
01-11-2005,9.459702492,9.572407342,9.201129773,9.272194606,653589756
02-11-2005,9.467183113,9.599835179,9.404597184,9.517550038,422193384
03-11-2005,9.623521805,9.639231001,9.509570268,9.535254025,297638064
04-11-2005,9.735230446,9.769141293,9.611055381,9.724009184,352643004
07-11-2005,9.84992981,9.910770165,9.778118102,9.851674431,383276340
08-11-2005,9.722014427,9.863892268,9.689100372,9.830479342,315584100
09-11-2005,9.453968048,9.681870206,9.426040795,9.641475938,418257324
10-11-2005,9.751935959,9.758170416,9.411080002,9.434268459,364782852
11-11-2005,9.734481812,9.89655679,9.695833119,9.852173461,282273444
14-11-2005,9.898302078,9.929469611,9.762657743,9.777369199,312003684
15-11-2005,9.794324875,9.899049685,9.748195977,9.833720446,344651004
16-11-2005,9.927725792,9.945179612,9.826990036,9.879103486,347460192
17-11-2005,10.0598793,10.06885612,9.962135817,10.0187372,368119512
18-11-2005,9.979090691,10.0860609,9.970113871,10.06087601,280742976
21-11-2005,10.20724106,10.22270129,9.811529339,9.953157262,412990596
22-11-2005,10.38452625,10.40547216,10.12919671,10.18953724,383456160
23-11-2005,10.54385948,10.59023829,10.36732296,10.39873946,402996600
25-11-2005,10.68748283,10.69072407,10.60469978,10.61666887,193410396
28-11-2005,10.5593195,10.75281191,10.53338773,10.71740445,439895664
29-11-2005,10.0621233,10.632129,10.02721471,10.58375471,858972168
30-11-2005,10.09628391,10.1845517,9.863145051,10.08007679,623240136
01-12-2005,10.32518291,10.35884385,10.18056176,10.2032523,389406204
02-12-2005,10.41519833,10.46082836,10.31944938,10.39624789,301438260
05-12-2005,10.11972237,10.4102114,10.0805748,10.39774343,411164424
06-12-2005,10.08705807,10.38303277,10.0162441,10.19078609,604406988
07-12-2005,10.07907772,10.14091581,9.949168032,10.12745011,466169364
08-12-2005,10.23940754,10.23940754,10.03967974,10.10600671,356043600
09-12-2005,10.20325279,10.36732325,10.18729464,10.347873,305430264
12-12-2005,10.28827953,10.3531099,10.22195351,10.3386474,277725996
13-12-2005,10.40996075,10.42267672,10.26409289,10.28553672,326225448
14-12-2005,10.44661427,10.46581461,10.36009205,10.39873979,264950784
15-12-2005,10.536129,10.5508414,10.38527529,10.45035462,241590168
16-12-2005,10.72563362,10.78422953,10.54111613,10.60569753,652566780
19-12-2005,10.58724594,11.12608317,10.47528893,10.77674929,876594528
20-12-2005,10.71541023,10.77674946,10.58899073,10.66853255,402984612
21-12-2005,10.63038254,10.89294429,10.49025027,10.81041115,448427124
22-12-2005,10.77276134,10.79320649,10.62041006,10.76602802,301562136
23-12-2005,10.7450819,10.78422946,10.6914728,10.77550255,183620196
27-12-2005,10.58824444,10.76827211,10.54136771,10.76827211,267843888
28-12-2005,10.63935852,10.66653699,10.50396316,10.58076166,284431284
29-12-2005,10.47628593,10.69022537,10.45185078,10.67152391,277554168
30-12-2005,10.34438229,10.42791412,10.31645599,10.40447481,303180516
03-01-2006,10.8523016,10.86327295,10.42816372,10.53538289,524323152
04-01-2006,11.10189724,11.19465391,10.9650062,11.06848526,610844544
05-01-2006,11.25150394,11.25923406,11.0086414,11.12084737,431899668
06-01-2006,11.611063,11.73174598,11.30137459,11.39188682,709565724
09-01-2006,11.64198208,11.80405707,11.49337185,11.62976402,511164324
10-01-2006,11.71329498,11.72551209,11.52079936,11.5801431,363520116
11-01-2006,11.75992298,11.84669511,11.69883271,11.75094616,359935704
12-01-2006,11.56044483,11.8437026,11.50733459,11.81203524,404606988
13-01-2006,11.62577343,11.64173159,11.51007632,11.57739914,305957736
17-01-2006,11.64721584,11.71678405,11.5330163,11.54623114,330481188
18-01-2006,11.09366798,11.40410323,11.05227598,11.15326163,818608572
19-01-2006,10.88271999,11.30760755,10.79669666,11.24975852,580910508
20-01-2006,9.960388184,10.97198644,9.842696549,10.93882343,1643023332
23-01-2006,10.65955639,10.68174805,10.11672915,10.1578722,908746344
24-01-2006,11.04679203,11.0946665,10.83360134,10.87225003,617965416
25-01-2006,10.79669762,11.32605916,10.70244434,11.25200396,748842408
26-01-2006,10.82836437,10.970991,10.56131467,10.95976974,516526956
27-01-2006,10.80891418,10.92685478,10.69645926,10.84656608,337749912
30-01-2006,10.64260101,10.8036792,10.59722089,10.70269354,343212444
31-01-2006,10.7882185,10.96126577,10.57153763,10.736106,881757360
01-02-2006,10.01823902,10.02372375,9.66267065,9.700321603,1083815100
02-02-2006,9.875112534,10.13592967,9.873615922,10.06910477,471835692
03-02-2006,9.513809204,9.821752018,9.289897096,9.814770681,730540728
06-02-2006,9.6023283,9.722014478,9.464189613,9.607564066,357258384
07-02-2006,9.173951149,9.567420376,9.06000055,9.549716646,664542792
08-02-2006,9.202874184,9.243020435,8.843566705,9.187913768,831331836
09-02-2006,8.94579792,9.335526042,8.879472844,9.255736212,476019504
10-02-2006,9.041546822,9.088674409,8.805415715,9.025090745,608331060
13-02-2006,8.619901657,8.742082169,8.52490151,8.643340969,787923288
14-02-2006,8.560559273,8.769262017,8.537619778,8.610678187,585573840
15-02-2006,8.537119865,8.627384082,8.423667195,8.509442526,517362120
16-02-2006,9.137546539,9.151010342,8.589731575,8.619154484,851767380
17-02-2006,9.194646835,9.279175469,9.066732614,9.222325126,572235192
21-02-2006,9.140789032,9.314084328,9.10388496,9.137047978,347092560
22-02-2006,9.113359451,9.199633657,9.072717177,9.154751457,258788952
23-02-2006,9.427037239,9.506080191,9.110866382,9.116351107,501561936
24-02-2006,9.410329819,9.476905754,9.312836263,9.407837367,259112628
27-02-2006,9.73398304,9.766897096,9.48214366,9.506828728,408079512
28-02-2006,9.041798592,9.912514972,8.440623418,9.804299012,1575926496
01-03-2006,9.096155167,9.21210029,9.008884174,9.189908626,481965552
02-03-2006,9.386644363,9.502589489,9.031324978,9.083188515,732478788
03-03-2006,9.42978096,9.655688564,9.369438525,9.582380245,478001520
06-03-2006,9.178438187,9.559938244,9.154500954,9.497850245,357230412
07-03-2006,9.087427139,9.187166094,8.930339925,9.101640674,414736848
08-03-2006,8.823868752,8.977216814,8.740586823,8.825115453,469354176
09-03-2006,8.552578926,8.939813615,8.515176941,8.861519453,555859584
10-03-2006,8.415439606,8.589982551,8.26707834,8.565047573,772250976
13-03-2006,8.404468536,8.629878236,8.36432418,8.500966268,545150304
14-03-2006,8.756047249,8.786217041,8.293758608,8.40646345,737289972
15-03-2006,8.589981079,8.784470263,8.490990916,8.746320447,510241248
