Date,Price_Close,Price_High,Price_Low,Price_Open,Price_Volume
06-10-2000,0.334217608,0.345515222,0.316330184,0.341749627,612656800
09-10-2000,0.327627778,0.34457377,0.318212925,0.340808201,597564800
10-10-2000,0.314447492,0.337984133,0.308798231,0.32574511,691101600
11-10-2000,0.295617759,0.316330231,0.288086593,0.303149805,1198422400
12-10-2000,0.301266938,0.313505956,0.293734895,0.305973913,1191064000
13-10-2000,0.332334787,0.333276192,0.301266964,0.305032534,1247752800
16-10-2000,0.323862195,0.350223041,0.32197853,0.336101213,820176000
17-10-2000,0.30314973,0.330451981,0.296559946,0.326686386,601720000
18-10-2000,0.30314973,0.317271558,0.282437263,0.292793497,834265600
19-10-2000,0.285262316,0.29844274,0.275847488,0.288557221,1506724800
20-10-2000,0.293735027,0.306915456,0.28526243,0.28714524,791263200
23-10-2000,0.306915283,0.309740327,0.292793457,0.305267831,551292000
24-10-2000,0.28432107,0.314447525,0.283379664,0.311623309,804451200
25-10-2000,0.278671652,0.289027885,0.277730272,0.2871451,663969600
26-10-2000,0.278671652,0.284320911,0.263608445,0.283379506,721851200
27-10-2000,0.279613078,0.289027906,0.269256844,0.284320932,744503200
30-10-2000,0.290910721,0.30032555,0.282437272,0.288086531,639189600
31-10-2000,0.294676453,0.305032666,0.289969451,0.297501499,885880800
01-11-2000,0.308798134,0.314447394,0.29279352,0.29279352,575366400
02-11-2000,0.336101323,0.337984109,0.31727166,0.31821304,590693600
03-11-2000,0.335159063,0.346456705,0.330452088,0.346456705,515821600
06-11-2000,0.322920859,0.340808285,0.314447434,0.33798407,393478400
07-11-2000,0.321037173,0.328569192,0.313505984,0.323862218,301963200
08-11-2000,0.302208304,0.32292077,0.29844271,0.32197851,422088800
09-11-2000,0.304091096,0.30879807,0.287145081,0.299384097,476834400
10-11-2000,0.287145108,0.299384126,0.287145108,0.29161675,422251200
13-11-2000,0.291852176,0.301267033,0.274906179,0.282437345,431816000
14-11-2000,0.305032581,0.308798176,0.294676371,0.300325606,409001600
15-11-2000,0.299384266,0.304091268,0.289969434,0.301737767,282357600
16-11-2000,0.286203712,0.29844273,0.284320928,0.293734901,239372000
17-11-2000,0.278671652,0.28996929,0.274906083,0.289027885,446180000
20-11-2000,0.285262316,0.293734911,0.274906108,0.280083797,408066400
21-11-2000,0.283379525,0.293734904,0.282437265,0.289027904,301952000
22-11-2000,0.278671652,0.288086505,0.276788867,0.283379506,280532000
24-11-2000,0.290910721,0.293734911,0.283379532,0.284085579,160932800
27-11-2000,0.281495869,0.300325525,0.278671655,0.29938412,258792800
28-11-2000,0.271611184,0.286203701,0.270199089,0.281495872,269124800
29-11-2000,0.264549881,0.275847495,0.259842881,0.272552615,492150400
30-11-2000,0.248545244,0.256076408,0.242895985,0.251369434,809597600
01-12-2000,0.257018775,0.263608561,0.253252324,0.256076515,385705600
04-12-2000,0.251369387,0.258901404,0.247603793,0.258901404,371520800
05-12-2000,0.256076515,0.262667156,0.246662537,0.255135135,613978400
06-12-2000,0.215593845,0.225950057,0.210886844,0.220301675,1374464000
07-12-2000,0.215593845,0.224067271,0.210886844,0.217477485,408917600
08-12-2000,0.226891428,0.230657878,0.217477453,0.223125833,435624000
11-12-2000,0.228774279,0.231599325,0.224067278,0.228774279,332511200
12-12-2000,0.231599256,0.241013231,0.225949997,0.229715592,386260000
13-12-2000,0.225949973,0.234423421,0.224067188,0.234423421,344887200
14-12-2000,0.217477381,0.229715543,0.217477381,0.226420664,263317600
15-12-2000,0.211828202,0.221243032,0.210886797,0.219360222,513945600
18-12-2000,0.214652374,0.220301609,0.209945387,0.219360204,325808000
19-12-2000,0.210886776,0.229715579,0.210886776,0.216535156,374007200
20-12-2000,0.216535211,0.220301661,0.205238436,0.207591937,565331200
21-12-2000,0.211828202,0.225950007,0.209003999,0.214652392,366844800
22-12-2000,0.225949973,0.225949973,0.21276955,0.21276955,318052000
26-12-2000,0.221243024,0.225949999,0.214652384,0.224067214,216815200
27-12-2000,0.223125845,0.223125845,0.213711014,0.216064515,325466400
28-12-2000,0.223125845,0.225008656,0.215593825,0.216535205,305177600
29-12-2000,0.224067166,0.225949951,0.218418788,0.221242977,630336000
02-01-2001,0.224067166,0.229715545,0.219360168,0.224067166,452312000
03-01-2001,0.246662363,0.251369361,0.217477337,0.218418742,817073600
04-01-2001,0.257018775,0.278671775,0.253252324,0.273258751,739396000
05-01-2001,0.246662363,0.261725591,0.241954536,0.255134955,412356000
